categoryId,channelId,channelTitle,commentCount,dislikeCount,likeCount,publishAt,subs,tags,title,viewCount
24,UCy-qqYeBD6CEeGXScYJpy9Q,Tok Tok Family,14,3,70,2021-03-15T14:03:16Z,18100,"['Mario Lego', 'lego mario', 'mario lego', 'lego super mario', 'super mario lego', 'Bowser', 'bowser', 'Bowser Jr', 'bowser jr', 'larry', 'larry koopa', 'super mario', 'gaming', 'nintendo', 'nintendo switch', 'switch', 'tok tok family', 'koopalings', 'bosses', 'bossrush', 'all the bosses', 'all the koopalings', 'Adventures with Mario Starter Course 71360', 'Master Your Adventure Maker Set 71380', ""Bowser's Castle Boss Battle Expansion Set 71369""]",Lego Super Mario Koopalings vs Mario Bros Deluxe comparison,13527
20,UCo_IB5145EVNcf8hw1Kku7w,The Game Theorists,10502,2985,71897,2021-01-21T19:05:27Z,13900000,"['mario', 'mario sun', 'super mario', 'super mario bros', 'super mario bros 3', 'super mario world', 'mario science', 'luigi', 'wario', 'waluigi', 'bowser', 'princess peach', 'science of mario', 'nintendo', 'paper mario', 'nintendo switch', 'switch', 'the science of mario', 'the science', 'the science of', 'game theorists', 'game theory', 'matpat', 'super mario bros. 3', 'smb3', 'super mario odyssey', 'super mario 3d world']",How Mario DESTROYED His World! | The SCIENCE of... Super Mario Bros 3,1129375
20,UCjjt8EgZBb17oZH3heBw3cQ,aacglucas,278,789,5213,2020-05-05T14:29:33Z,192000,0,Super Mario Bros HD REMAKE 2020 Part 1,960018
1,UCYUQQgogVeQY8cMQamhHJcg,CinemaSins,11049,2111,72513,2015-07-23T16:11:26Z,9080000,"['everything wrong with', 'super mario brothers', 'mario brothers', 'Super Mario Bros. (Film)', 'cinema sins', 'wave jockey job', 'eww', 'movie review', 'review', 'cinemasins']",Everything Wrong With Super Mario Bros. In 21 Minutes Or Less,5700857
20,UCg_j7kndWLFZEg4yCqUWPCA,packattack04082,38,15,477,2021-02-25T15:00:08Z,4410000,"['mario', 'super mario bros', 'mario bros the lost level', 'full game walkthrough', 'full mario game', 'mario walkthrough', 'super mario', 'luigi', 'peach', 'all bosses', 'all castles', 'all towers', 'super mario full game walkthrough', 'complete walkthrough', 'mario gameplay', 'nintendo switch']",Super Mario Bros: The Lost Levels - Full Game Walkthrough,35016
20,UCRwczJ_nk1t9IGHyHfHbXRQ,Nathaniel Bandy,3893,996,39337,2019-12-01T17:00:00Z,897000,"['new super mario bros 2', 'new super mario bros', 'super mario bros', 'new super mario bros wii', 'new super mario bros 2 all coins', 'new super mario bros 2 no coins', 'is it possible', 'without touching a coin', 'touching all coins', 'mario challenge', 'hard mario challenge', 'nathaniel bandy']",Is it Possible to Beat New Super Mario Bros 2 While Touching Every Coin?,2825772
1,UCPSL5zObVq6ari7VY8mznUw,Super Duper Show,215,190,1292,2012-05-04T13:24:21Z,4450,"['super mario bros', 'super mario bros pelicula', 'New Super Mario Bros', 'super mario bros pelicula español', 'super mario bros real', 'super mario bros live action', 'super mario bros movie', 'new super mario bros movie', 'new super mario bros pelicula', 'super duper show', 'super mario bros show']",New Super Mario Bros - La Película (2012),408021
10,UCMu5gPmKp5av0QCAajKTMhw,ERB,321228,13386,561385,2012-02-17T00:46:04Z,14700000,"['wright brothers vs mario bros rap battle', 'mario bros vs wright brothers rap battle', 'rap battle mario bros vs wright brothers', 'rap battle wright brothers vs mario bros', 'mario bros rap battle', 'wright brothers rap battle', 'mario bros vs wright brothers', 'wright brothers vs mario bros', 'mario bros rap', 'mario rap', 'rap battle', 'epic rap battles', 'erb of history', 'nintendo rap battle', 'luigi rap', 'mario bros', 'rhett & link', 'rhett & link rap', 'nice peter', 'epiclloyd', 'wright brothers']",Mario Bros vs Wright Bros. Epic Rap Battles of History.,99513505
20,UCw5YkWj0TfjZrQEgG8u9JjQ,Blue Television Games,904,114,3348,2020-09-26T13:15:02Z,351000,"['blue television games', 'btg', 'blue tv games', 'mari0 goomba attack', 'mari0 cheat', 'mari0 cheat code', 'mari0 map pack', 'super Mario but with 1 million goombas', '1 million goomas', 'goomba attack', 'super mari0', 'mari0', 'mari0 gameplay', 'super Mario portal', 'portal mario', 'Mario portal', 'super Mario but', 'super Mario bros but', 'Mario but', 'mari0 blue television games', 'mari0 download', ""alesan 99's entities"", 'mari0 update', 'mari0 game', 'mari0 portal map pack', 'mari0 skins', 'mari0 btg', 'btg mari0']","Super Mario Bros. but with 1,000,000 Goombas! [Mari0]",275375
1,UCPTQgjkHtp3_nRBtX6mPfdQ,SMB Movie,21,2,123,2020-10-27T02:04:38Z,2650,0,Bob Hoskins Performing Stunts in Super Mario Bros. (1993) - Behind the Scenes,2328
20,UC78W_CKbjaoMSgnt-YJ2K2g,NintendoBase,29,309,1837,2020-11-14T16:00:08Z,74800,"['nsmb', 'nsmbu', 'new super mario bros', 'new super mario bros u deluxe', 'nintendo wii u', 'switch', 'nintendo', 'nintendobase', 'world 1', 'acorn plains', 'world 2', 'all castles', 'all bosses', 'all secret exits', 'all towers', 'all powerups', 'mario and luigi', '2 players', 'co op', 'coop', '2 player', 'walkthrough', 'playthrough', 'part 1', 'all airships', 'layer cake desert', 'soda jungle', 'meringue clouds', 'world 3', 'world 4', 'world 5', 'peachs castle', 'world 8', 'final boss', 'bowser']",New Super Mario Bros U Co-Op Walkthrough - World 1 - Acorn Plains (2 Player),531307
10,UC-C79MBzsil4O2un6YWiA2g,teamrocketspy621,0,513,41695,2008-08-13T19:23:58Z,2360,"['super', 'mario', 'bros.', 'overworld', 'theme']",Super Mario Bros. 2 Overworld Theme,3241033
20,UCTTTt7V77JGb31lyRxEZQjA,SILKIE73,23,11,47,2009-06-02T20:17:48Z,435,"['MARIO', 'BROS.', '1983', 'Classic', 'Arcade', 'Game', 'SILKIE']",MARIO BROS. 1983 Classic Arcade Game,50379
20,UC90yjMp6aeAOy1BdWQR6Szw,The Noble Demon,69,0,465,2021-03-10T18:00:27Z,17300,"['ost', 'music', 'arrangement', 'cover', 'remix', 'orchestra', 'orchestral']",New Super Mario Bros. Wii: Final Bowser Orchestral Arrangement,4005
20,UCRwczJ_nk1t9IGHyHfHbXRQ,Nathaniel Bandy,1851,533,22955,2019-11-05T20:00:01Z,897000,"['New Super Mario Bros', 'New Super Mario Bros Wii', 'New Super Mario Bros 2', 'New Super Mario Bros U', 'New Super Mario Bros U Deluxe', 'super mario all bosses', 'mario all bosses', 'New Super Mario Bros OST', 'lastpass', 'lastpass login', 'password', 'password generator', 'lastpass chrome', 'lastpass download', 'lastpass premium', 'random password generator', 'generate password', 'password manager', 'recover', 'lastpas', 'laspass', 'lastpass premium features', 'lastpass.com', 'how secure is my password', 'last password']",Ranking Every Boss in New Super Mario Bros,1366826
22,UCLG4GhUwi3kzjxyzRbndyNA,gigazine,0,4,12,2020-10-01T08:02:09Z,135000,"['Gigazine', 'ギガジン', '取材', 'レビュー', 'ゲーム', 'アニメ']",35人のマリオによるバトルロイヤルが遊べる「SUPER MARIO BROS. 35」は最後に精神力がものをいう,4978
20,UCRwczJ_nk1t9IGHyHfHbXRQ,Nathaniel Bandy,837,107,7423,2020-12-02T19:59:56Z,897000,"['super mario bros 3', 'super mario bros', 'touching every coin', 'is it possible', 'super mario bros 3 music', 'super mario bros 35th anniversary', 'super mario bros 3 speedrun', 'super mario bros 3 ost', 'super mario', 'mario', 'nathaniel bandy']",Is it Possible to Beat Super Mario Bros 3 While Touching Every Coin?,191828
20,UC-2wnBgTMRwgwkAkHq4V2rg,ProsafiaGaming,202,245,1918,2019-04-02T11:21:34Z,3390000,"['New Super Mario Bros U Deluxe', 'New Super Mario Bros U', 'Nintendo', 'Switch', '2019', '2020', 'HD', 'Mario', 'Luigi', 'Bowser', 'Peach', 'Final Boss', 'Mod', 'Peachette', 'Toadette', 'all characters', 'all power ups', 'Bowsette', 'all bosses', 'Super Crown', 'all', 'bosses', 'battles', 'fights', 'battle', 'fight', 'boss', 'secret', 'ending', '100%', 'final', 'finale', 'boss fight', 'boss battle', 'boss fights', 'boss battles', 'last', 'ProsafiaGaming', 'walkthrough', 'playthrough', 'lets play', 'speedrun', 'soundtrack', 'ost', 'theme', 'boss rush', 'no damage', 'Super Mario Odyssey', 'Koopalings']",New Super Mario Bros U Deluxe - Super Crown Final Boss &amp; Ending,398966
20,UCgWOzzsJg5WhA4gMiHpbepg,Rodrigo0 Official,36,17,288,2021-03-07T21:22:26Z,67300,"['SMBX', 'rodrigo', 'super', 'mario', 'bros', 'world', 'super mario', 'super mario bros', 'super mario bros x', 'smbx', 'super mario world', 'super mario bros 1', 'super mario bros 2', 'super mario bros 3', 'super mario maker', 'super mario maker 2', 'super mario odyssey', 'super mario galaxy', 'power ups', 'power', 'ups', 'up', 'power up', 'brasil', 'pt']",Super Mario Bros. 2 (NES) - Wario &amp; Waluigi Playable. ᴴᴰ,27781
20,UCVLZpevtoTl30xEFH7muVsg,NESComplex,343,16,1893,2021-03-12T20:00:01Z,54000,"['NESComplex', 'NES', 'Complex', 'NES games', 'NES Review', 'Nintendo games', 'Nintendo Review', 'Is it fun?', 'Super Mario Bros.', 'NES Secrets', 'NES Codes', 'Nintendo Secrets', 'Nintendo Codes', 'Shigeru Miyamoto', 'Koji Kondo', 'Super Mario Bros Secrets', 'Super Mario Bros Glitches', 'NES Glitches', 'Nintendo Glitches', 'Takashi tezuka', 'Declassified', 'Development', 'secrets revealed', 'hidden truths', 'intel', 'Mario secrets', 'mario codes', 'mario development', 'mario glitches', 'mario stories']","SECRETS, CODES, &amp; INTEL | Super Mario Bros. Declassified NES | NESComplex",20592
20,UCVNdSdo0ZbQsdkH3QBxz08Q,andrewg1990,92,39,647,2014-06-18T03:57:23Z,8830,0,"Super Mario Bros: Infinite 1-up Trick (No not that one, or the other one)",81070
10,UC5B86a7N4VvxgoiVKBNHBMA,F4m1LyGuy10,2283,1388,26395,2012-05-25T06:27:27Z,56100,"['Super Mario Bros.', 'Super Mario Bros. 2', 'Super Mario Bros. 3', 'complete', 'soundtrack', 'full', 'OST', 'Nintendo', 'NES', 'Koji Kondo', 'video game music', 'vgm']",Full Super Mario Bros. 1-3 Soundtracks,4024359
22,UCQsy5QWSx60B0r3SMag9EWg,AKOTW,14,4,75,2021-03-14T17:49:17Z,4050,0,Ozyrys Coffin Dance Among us Amd Mario Bros Mashup,3310
10,UCEy3L-WnBZw4YXxZcp12FIA,Robert Miller,6,0,28,2021-03-15T01:58:28Z,47,"['euphonium', 'brass band', 'Nintendo', 'super mario bros', 'retro game']",“Eupher” Mario Bros.,372
20,UCg_j7kndWLFZEg4yCqUWPCA,packattack04082,38,93,783,2020-10-09T13:00:09Z,4410000,"['Mario', 'Mario Bros', 'New Super Mario Bros U', 'Yellow Toad', 'All power-ups', 'power-ups', 'mushroom power-up', 'mushroom power-ups', 'propeller suit', 'super star', 'super mario', 'mario bros', 'mario game']",New Super Mario Bros U Deluxe - All Yellow Toad Power-Ups,216273
20,UC-2wnBgTMRwgwkAkHq4V2rg,ProsafiaGaming,633,401,7177,2020-07-14T14:40:13Z,3390000,"['New Super Mario Bros 2', 'Newer Super Mario Bros Wii', 'New Super Mario Bros', 'Full Walkthrough', 'Complete', 'Mario', 'Luigi', 'Peach', 'Bowser', 'Koopalings', 'Dry Bowser', 'Nintendo', 'Switch', '3DS', '2020', '2021', 'HD', 'all bosses', 'all', 'bosses', 'battles', 'fights', 'battle', 'fight', 'boss', 'secret', 'ending', '100%', 'final', 'finale', 'boss fights', 'boss battles', 'last', 'ProsafiaGaming', 'walkthrough', 'playthrough', 'lets play', 'speedrun', 'soundtrack', 'ost', 'theme', 'boss rush', 'no damage', 'final boss']",New Super Mario Bros 2 HD - Full Game Walkthrough (100%),781538
20,UCl7ZXbZUCWI2Hz--OrO4bsA,Nintendo Life,265,28,1288,2021-03-15T15:00:18Z,570000,"['Nintendo Life', 'Nintendo', 'Nintendo Switch', 'Switch', 'NX', 'New 3DS', 'Nintendo UK', 'Jon', 'Super Mario Bros. 35', 'online', 'nintendo switch online', 'march 31st', 'super mario', 'delisted', 'gameplay', 'luigi', 'peach', 'bowser', 'unlock', 'all levels', 'star', 'level 100', 'review', 'thoughts', 'final thoughts']",I&#39;m Going to Miss Super Mario Bros. 35,22393
20,UCUVnfQaEmCIhFZC5d_JniyQ,WildBrain - Cartoon Super Heroes,0,1225,6710,2014-08-18T18:20:23Z,265000,"['luigi', 'Adventures of Super Mario Brothers 3', 'mario full episodes', 'Sonic', ""Crimes 'R Us"", 'koopa kids', 'toad', 'super mario bros 3', 'Mario Series (Video Game Series)', 'Super Mario Bros. (Video Game)', ""Life's Ruff"", 'Mario', 'bowser', 'adventures of mario', 'super mario', 'Video Game (Industry)', 'koopalings', 'peach', 'Zelda', 'Super Mario Bros. 3 (Video Game)', 'The Adventures Of Super Mario Bros. 3 (TV Program)', 'koopa', 'mario episodes']",Adventures of Super Mario Bros 3 109 - Crimes R Us // Life&#39;s Ruff,2561300
20,UCaLZx9mAt93U5bItG_WAyNg,Raphnin,3,1,2,2021-03-16T19:00:04Z,2350,"['Walkthrough', 'packattack04082', 'Sirloin', 'Nintendo Wii', 'ProsafiaGaming', 'Typhlosion4President', 'Mod', 'Hack', 'New Super Mario Bros. Wii', 'Super Mario', 'Mario', 'Luigi', '999', 'Jannintendo', 'Ice Flower']",Can Luigi Collect 999 Ice Flowers in New Super Mario Bros. Wii?,106
20,UCGIY_O-8vW4rfX98KlMkvRg,Nintendo,3704,902,36804,2021-02-17T22:30:56Z,7710000,"['nintendo', 'play', 'play nintendo', 'game', 'gameplay', 'fun', 'video game', 'kids', 'action', 'adventure', 'rpg']",Animal Crossing: New Horizons x Super Mario Collaboration Items - Nintendo Direct 2.17.2021,1400103
20,UCg_j7kndWLFZEg4yCqUWPCA,packattack04082,41,25,500,2020-11-08T16:00:01Z,4410000,"['Mario', 'Super Mario Bros 3', 'Full Game Walkthrough', 'All Bosses', 'Final Boss', 'Ending', 'Luigi', 'Super Mario Bros', 'mario game', 'super mario all-stars', 'mario gameplay', 'complete walkthrough']",Super Mario Bros. 3 - Full Game Walkthrough,80466
20,UCjcfZ-a9gmIEsPmd9yibYXA,Gamer from Outer Space,0,0,5,2021-03-16T16:00:12Z,1380,"['Games', 'Игры', 'Super Mario Bros.', 'Mario', '8 bit', 'Dendy', 'NES', 'Дэнди', 'Супер Марио', 'Марио']",Super Mario Bros. (1985) Immortal passage,40
20,UCJvBEEqTaLaKclbCPgIjBSQ,Smooth McGroove,4604,1090,73681,2014-03-17T18:53:30Z,2470000,"['Super Mario Bros 2', 'Mario', 'Overworld', 'Acapella', 'A Cappella (Musical Genre)', 'Smooth McGroove', 'NES', 'Luigi', 'Princess', '8 bit', 'choir', 'vocal', 'multitrack', 'charl', 'beard', 'song', 'theme', 'Music']",Super Mario Bros 2 - Overworld Theme Acapella,5046152
10,UC9ecwl3FTG66jIKA9JRDtmg,SiIvaGunner,71,4,925,2020-06-29T05:00:07Z,448000,"['Video Game', 'Game', 'Soundtrack', 'Music', 'OST']",Game Over - Super Mario Bros. 2,26406
20,UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,11710,6582,188036,2021-01-23T00:45:00Z,6660000,"['super mario bros 2', 'super mario 2', 'super mario brothers 2', 'super mario', 'mario dunkview', 'dunkey mario', 'mario dunkey', 'super mario dunkview']",Super Mario Bros. 2 (dunkview),1820458
10,UCaMk8EZYtuYKEirIQ1Jy3Ig,ESELMC,3446,1565,42290,2008-07-24T13:48:47Z,3580,"['Super', 'Mario', 'Bros', 'original', 'theme', 'thema', 'nintendo', 'mario', 'luigi', 'wario', 'peach']",Super Mario Bros. Original Theme by Nintendo,5539092
10,UC9ecwl3FTG66jIKA9JRDtmg,SiIvaGunner,128,9,1381,2019-05-15T13:00:12Z,448000,"['Video Game', 'Game', 'Soundtrack', 'Music', 'OST', '__']",Beach Overworld - New Super Mario Bros.,32609
20,UC9JDWmmnaSjeLoAqbpl24uA,retrosutra,297,155,2139,2020-11-21T14:00:06Z,24100,"['smb3', 'super mario 3', 'mario 3', 'super mario gba', 'super mario snes', 'super mario all stars', 'super mario nes', 'super mario 3 comparison', 'mario comparison', 'mario bros 3']",Super Mario Bros. 3 - Versions Comparison (HD 60 FPS),237468
20,UC1gtRhuBvRVVkyZf0xgkqJw,Soig2,1324,1220,17391,2018-05-06T11:43:59Z,11300,0,[TAS] New Super Mario Bros. Wii 100% world 9 (9/9),2387578
20,UCZGlT2ue5xg4me4Tr5gmgjQ,Cottrello Games,1,0,5,2021-03-15T16:00:12Z,864,"['New Super Mario Bros U Deluxe Multiplayer', 'Channels like Zack Scott Games', 'New Super Mario Bros U Deluxe', 'rock candy mines', 'fuzzy clifftop', 'porcupuffer falls', 'grinding-stone tower', ""waddlewing's nest"", 'waddlewings nest', 'light blocks', 'dark tower', 'walking piranha plants', 'screwtop tower', 'shifting-floor cave', ""roy's conveyor castle"", '6-1', '6-2', '6-3', '6-4', '6-5', '6-6', '6-7', 'nabbit', 'mario', 'super mario', 'luigi', 'sumo guy', 'cottrello games', 'cottrello games mario']",Rock Candy Mines - New Super Mario Bros U Deluxe Multiplayer #6,200
20,UCw5YkWj0TfjZrQEgG8u9JjQ,Blue Television Games,943,60,3149,2021-01-27T21:15:02Z,351000,"['blue television games', 'btg', 'blue tv games', 'mari0', 'mari0 portal', 'portal mario', 'portal mari0', 'mari0 mod', 'mari0 character', 'mari0 map pack', 'Mario but', 'super Mario but', 'super Mario bros but', 'btg mari0', 'blue tv games mari0', 'blue television games mari0', 'play as a pipe', 'super Mario bros but you are a pipe', 'mari0 pipe character', 'mari0 pipe', 'pipe mari0', 'pip0n mari0', 'mari0 pip0n', 'mario character packs', 'mari0 character mods', 'custom characters mari0', 'mari0 custom characters']",Super Mario Bros. but YOU are a PIPE?! (Hilarious Mari0 Character Pack),172045
10,UCunKKpBXDHlVb4uqCko_-FA,Jesús Molina Music,75,18,931,2021-03-12T17:47:55Z,192000,0,Mario bros By Jesús molina and nicko guerrero,20024
20,UCBODyKF0JMbUd6D9Bklyzbw,Alpharad,2699,835,42720,2020-05-14T20:00:09Z,2410000,"['alpharad', 'super smash bros ultimate', 'smash bros', 'not', 'not alpharad', 'alpharad smash', 'nintendo', 'nintendo switch', 'super mario', 'mario bros 2', 'super mario bros', 'super mario bros 2', 'peach', 'karen']",Super Mario Bros 2,1036162
20,UCXTFps9knjehEVu6G6RJcxw,KeiferMC,52,65,280,2014-02-07T04:33:26Z,4640000,"['Minecraft Super mario bro', 'Minecraft (Video Game)', 'All', 'Mod', 'Entretenimiento', 'descargar', 'Juegos', 'gamer', 'gameplay', 'Sega', 'desarrollo', 'conocimiento', 'diversion', 'xbox', 'ps3', 'PC', 'videosjuegos', 'consola', 'comedia', 'amigos', 'tutoriales', 'mejore', 'Minecraft', 'online', 'multiplayer', 'Pack', 'Minecraft 1.7.4', 'Minecraft 1.7.2', 'Minecraft 1.6.4', 'Minecraft premium', 'Mejores Videos minecraft', 'Playstation', 'Games', 'Sony', 'Ps2', 'Jugando con Amigos', 'Gratis', 'juego anime', 'Comentando', 'PlayStation 3 (Computer)', 'descargar textura mapa mario bro', 'mario']",Minecraft | Descargar Mapas MARIO BROS + Textura,40981
1,UC77Dme8kjr57qRNUFAi9Aww,MunkyBoi,251,15,1251,2021-01-12T17:49:16Z,8120,"['Sonic', 'Smash Bros', 'Sprite Animation', 'Sonic the Hedgehog', 'Nintendo', 'SEGA', 'Gaming', 'Sprite Battle', 'Sprite Fight', 'Mario', 'DBZ', 'SMBC']",Super Mario Bros. Calamity - Intro,32943
20,UCdBU4IkJRKX6CRHPdxuofKw,Team Level UP,1245,1189,18067,2020-09-24T14:31:34Z,799000,"['funny mario videos', 'funny mario animation', 'level up mario', 'team level up mario', 'level up', 'mario', 'super mario bros movie', 'super mario bros', 'funny mario', 'funny super mario', 'funny super mario videos', 'funny super mario bros', 'mario vs goomba', 'funny mario memes', 'level up animations', 'funny mario moments', 'funny mario vines', 'if mario had sonic physics', 'mario vs sonic', 'funny sonic videos', 'funny sonic animation', 'mario and sonic animation', 'mario and sonic videos', 'sonic the hedgehog']",If Super Mario Bros. had Sonic Physics,1434574
24,UCdm77IXM7nVl2JiXpxDk24A,NitroParkour,833,12275,64784,2020-04-03T12:00:06Z,1620000,"['mario', 'mario bros', 'luigi', 'mario and luigi', 'mario bros in real life', 'mario brothers', 'super mario', 'super mario bros', 'super mario bro', 'super mario bros u deluxe', 'luigi mansion', ""luigi's mansion"", ""luigi's mansion 3"", 'super smash', 'super smash bros', 'super smash bros ultimate', 'mario run', 'mario maker', 'parkour', 'quarantine', 'lockdown', 'mario in real life', 'parkour at home', 'luigi in real life', 'nintendo', 'nintendo switch', 'mario odyssey', 'super mario odyssey', 'freerunning', 'flips', 'mario bro', 'backflip']",Luigi in Quarantine - Homemade Super Mario Bros Level In Real Life,19748370
20,UCHIDG7vUdE8SWxvAU7yF7Rw,Jannintendo,2456,902,46138,2020-12-28T18:19:20Z,23800,"['Jannintendo', 'Modding', 'Nintendo', 'Jan Nintendo', 'NSMBU', 'New Super Mario Bros. U', 'Anti piracy', 'Screen', 'illegal copy']",New Super Mario Bros. U - Anti Piracy Screen,1411772
20,UC2puTVu6_zGtdkW1AtoXYPQ,RoyalSuperMario,21,0,20,2021-03-16T08:00:00Z,4480,"['RoyalSuperMario', 'New Super Mario bros wii', 'newer super mario', 'super mario', 'luigi', 'popular super mario games', 'super mario 100% walkthrough', 'best mario games', 'super mario mods', 'super luigi land', 'wii', 'nintendo', 'new super mario bros hd', 'super mario speed run', 'mario bros', 'mario maker', 'New Super Mario Bros U', 'newer super mario bros wii', 'new super mario all stars', 'super mario all stars', 'wario bros', 'super mario 2021', 'new mods', 'super mario wii mods', 'Revised Super Mario Bros.Wii']",Revised Super Mario Bros.Wii #20 Walkthrough 100%,810
10,UC6xAhVAa_R2vJPVKDY_-kuw,Sześcian,930,2582,24690,2019-05-18T12:13:51Z,404000,"['dark midi', 'midi', 'art', 'midi art', 'sześcian', 'szescian', 'dark midi mario', 'mario', 'mario bros', 'super mario', 'super mario bros', 'mario theme', 'super mario theme', 'mario bros theme', 'super mario bros theme', 'piano', 'remix', 'piano remix', 'piano from above', 'pfa', 'dark midi mario bros', 'dark midi super mario', 'dark midi super mario bros', 'mario remix', 'impossible remix', 'mario impossible remix', 'super mario bros remix', 'super mario bros impossible remix', '1up', 'tux', 'power-up', 'starman', 'mario starman']",Dark MIDI - SUPER MARIO BROS STARMAN THEME,5626276
20,UCNmP3TUBqcqAI3KSpUBIePA,Typhlosion4President,138,98,1791,2019-12-24T01:56:46Z,1750000,"['Mario', 'Super Mario', 'Super Mario Bros', 'Nintendo', 'Typhlosion4President', 'mario', 'typhlosion4president']",Super Mario Bros 2 - All Bosses,509984
20,UC5Ujho3ofKG3iEz7eBsuUhQ,HerofTime64,123,15,195,2009-06-02T19:43:02Z,1070,"['HD', 'HQ', 'high', 'wii', 'new', 'super', 'mario', 'brothers', 'bros', 'dsi', 'ds', 'holiday', 'games', 'gamer', 'wiiware', 'metroid', 'galaxy', 'E3', '2009', 'Nintendo', 'Press', 'Conference', 'Trailer']",New Super Mario Bros Wii - E3 2009 Trailer - HD,143934
20,UCHIwQiZhIn6fm5b_IilqBbQ,DaniRep | +6 Vídeos Diarios De GTA 5 Online!,1877,388,25491,2021-02-24T14:30:00Z,11200000,"['danirep', 'gta 5', 'gta v', 'gta 5 online', 'gta v online', 'carrera gta 5 online', 'minijuego gta v online', 'corre o te atropello', 'si caes pierdes', 'gameplay gta v', 'campaña gta v']",MEGA RAMPA 210.000% IMPOSIBLE! NIVEL MARIO BROS!! - GTA V ONLINE,426222
23,UCDUZ8ySlQAUM9e3H2ZzkkmQ,ItellYaHuat,104,26,442,2007-11-23T23:22:26Z,442,"['Nintendo', 'Super', 'Bros', 'Brothers', 'Mario', 'Luigi', 'Goomba', 'Princess', 'Peach', 'Toadstool', 'Bowser', 'Koopa', 'Yoshi', 'Mushroom', 'Mustache', 'Fat', 'Ass', 'Plumber']",Super Mario Bros Rap,144541
20,UCsDtTzkvGxxw95C4IOfZ7dw,AbdallahSmash026,82,19,578,2021-03-09T23:00:18Z,880000,"['Super Mario Bros', 'Super Mario Bros 1', 'Super Mario Bros Gameplay', 'Super Mario Bros 100% Walkthrough', 'Super Mario Bros nintendo Switch', 'Super Mario Bros SNES', 'Super Mario Bros NES', 'Super Mario Bros Super Nintendo', 'Super Mario Bros Gameplay Nintendo Switch', 'Nintendo Switch', 'Mario Bros', 'Mario Bros Gameplay', 'Mario Bros 1 Gameplay', 'Nintendo', 'SNES', 'Super Nintendo', 'Super Mario All Stars', 'Super Mario All Stars Smb1', 'Smb1', 'SMB1 Gameplay', 'SMB1 Walkthrough', 'Gameplay', 'Walkthrough', '100%']",Super Mario Bros 1 - FULL GAME 100% Walkthrough! All Levels! (Nintendo Switch),14027
28,UC3S8vxwRfqLBdIhgRlDRVzw,stacksmashing,1224,384,17148,2020-11-14T15:46:29Z,81900,"['nintendo', 'game and watch', 'ghidra', 'ghidraninja', 'super mario bros.', 'mario', 'hacking', 'reverse engineering', 'security']",Hacking the Game and Watch Super Mario Bros.,451852
20,UCbell17edXlYAat4PVCGjyw,Bowser Zeki,51,8,794,2014-11-18T23:13:48Z,131000,"['smash bros music', 'smash bros 3ds music', 'smash bros wii u music', 'master core music', 'master core theme', 'ssb 3ds music', 'ssb 3ds ost', 'ssb wii u ost', 'ssb 3ds wii u ost', 'Super Smash Bros. For Nintendo 3DS And Wii U (Video Game)', 'final destination smash bros 3ds', 'final destination music 3ds wii u', 'all ssb music', 'all ssb soundtracks', '400+ wii u ssb soundtracks', 'smash bros all music', 'all tracks', 'bonus music']",Super Mario Bros. Medley - Super Smash Bros. Wii U,176060
20,UCB7D5S6HbIlZkcEPR0brh8A,NetWarrior FM,722,382,34176,2021-01-31T14:16:58Z,3010,"['Stardew Valley', 'Mario']",I recreated the Super Mario Bros. theme song in Stardew Valley using flute and drum blocks.,425934
20,UCdvwJw9ph5pUDT_NEqk_zyg,DarkEvil87's Longplays,10,9,90,2010-02-01T01:28:50Z,19500,"['Super', 'Mario', 'Bros.', 'Brothers', 'Walkthrough', 'Playthrough', 'Complete', '6th', 'Level', 'Stage', 'World', 'Video', 'Game', 'NES', 'Nintendo', 'Entertainment', 'System', 'Platformer', 'Classic']",Super Mario Bros. 3 (NES) World 6 (Part 1/3),23257
20,UCumVAwgN8OQWZsZXKuoldNg,3GordosB,81,7,828,2021-03-13T22:02:50Z,158000,"['Juegos', 'Videojuegos', 'Games', 'Videogames', 'Gaming', 'Español', ""Let's Play"", 'Gameplay', 'Spanish', 'Reseña', 'Review', '3GordosB', '3ChubbyB', '3GB', '3 Gordos Bastardos', 'gordeo', 'Super Mario 35', 'Super Mario Bros. 35', 'Mario 35', 'Mario 35 3GB', 'LGJ', 'Los Gordos Juegan', 'Nintendo', 'Nintendo Switch', 'Switch', 'Super Mario Bros. 35 Español', ""Super Mario Bros. 35 Let's Play""]",Super Mario Bros. 35 - Los Gordos Juegan - Parte 01 | 3GB,8639
20,UCCn62cYVpl0e_GN-yo1H9yQ,mashed,19636,7657,263592,2020-04-02T16:40:16Z,2880000,"['mario and luigi', 'mario & luigi', 'super anime bros', 'super anime brothers', 'mario and luigi super anime brothers', 'mario & luigi super anime brothers', 'mario and luigi super anime bros', 'mario & luigi super anime bros', 'super anime bros 2', 'super anime brothers 2', 'mashed dragon ball z', 'dragon ball z', 'shaggy ball z', 'yu gi oh poker']",Mario and Luigi: Super Anime Brothers 2,10642467
